timestamp,bicep,tricep,label
700837707,55741,43962,strong_straight_CF
700846867,51660,40649,strong_straight_CF
700848349,51212,41146,strong_straight_CF
700850473,51116,43146,strong_straight_CF
700852543,51468,49676,strong_straight_CF
700854621,51676,59934,strong_straight_CF
700856691,51292,62863,strong_straight_CF
700858698,51724,60398,strong_straight_CF
700860691,52428,58798,strong_straight_CF
700862738,52780,54877,strong_straight_CF
700864736,52764,50732,strong_straight_CF
700866735,52652,51388,strong_straight_CF
700868742,53100,50524,strong_straight_CF
700870738,54333,48763,strong_straight_CF
700872716,55309,52460,strong_straight_CF
700874724,56013,53084,strong_straight_CF
700876717,56429,46603,strong_straight_CF
700878716,56909,39417,strong_straight_CF
700880691,57229,35304,strong_straight_CF
700882712,56669,33688,strong_straight_CF
700884724,55629,34776,strong_straight_CF
700886719,54237,38025,strong_straight_CF
700888696,52764,41578,strong_straight_CF
700890699,51820,45963,strong_straight_CF
700892703,51164,50572,strong_straight_CF
700894702,50236,51612,strong_straight_CF
700903868,50588,56349,strong_straight_CF
700905337,51484,58382,strong_straight_CF
700907433,52460,58766,strong_straight_CF
700909508,53725,56461,strong_straight_CF
700911563,55581,52972,strong_straight_CF
700913604,57566,47451,strong_straight_CF
700915661,59038,44826,strong_straight_CF
700917687,59054,46955,strong_straight_CF
700919706,57582,48843,strong_straight_CF
700921707,55837,48603,strong_straight_CF
700923705,54509,48219,strong_straight_CF
700925709,54093,45002,strong_straight_CF
700927706,53917,40970,strong_straight_CF
700929703,53869,38697,strong_straight_CF
700931703,53821,39641,strong_straight_CF
700933698,53309,43994,strong_straight_CF
700935698,52252,49564,strong_straight_CF
700937706,51388,53437,strong_straight_CF
700939702,51340,50876,strong_straight_CF
700941719,52444,46523,strong_straight_CF
700943711,53789,43834,strong_straight_CF
700945727,54413,42890,strong_straight_CF
700947698,53773,43354,strong_straight_CF
700949750,51500,47003,strong_straight_CF
700951748,48539,52412,strong_straight_CF
700960444,51388,54845,strong_straight_CF
700962773,55309,55981,strong_straight_CF
700964747,56909,50828,strong_straight_CF
700966753,57630,44730,strong_straight_CF
700968738,58222,41322,strong_straight_CF
700970725,58590,40249,strong_straight_CF
700972728,58030,40537,strong_straight_CF
700974732,56365,41770,strong_straight_CF
700976722,53869,45195,strong_straight_CF
700978717,52108,48827,strong_straight_CF
700980724,52012,50860,strong_straight_CF
700982719,52988,51756,strong_straight_CF
700984715,53581,55325,strong_straight_CF
700986719,53789,60414,strong_straight_CF
700988729,54541,62511,strong_straight_CF
700990738,55437,60654,strong_straight_CF
700992731,55981,55901,strong_straight_CF
700994730,56525,50268,strong_straight_CF
700996737,56797,43722,strong_straight_CF
700998733,56941,39305,strong_straight_CF
701000719,56877,36937,strong_straight_CF
701002705,56717,37321,strong_straight_CF
701004698,56493,40521,strong_straight_CF
701006727,55629,43146,strong_straight_CF
701008729,54621,44954,strong_straight_CF
701034635,53677,45771,strong_straight_CF
701036776,55373,44330,strong_straight_CF
701039577,56845,43338,transition
701041566,56973,43082,transition
701043563,56621,44266,transition
701045541,55789,46251,transition
701047509,54285,49836,transition
701049500,52044,54237,transition
701051461,49820,60446,transition
701053459,48571,65535,transition
701055418,48859,65535,transition
701057418,51132,57245,transition
701059394,54029,47915,transition
701061379,55661,42794,transition
701062424,55757,41994,transition
701064401,54957,42330,transition
701066377,53965,42746,transition
701067415,54045,42698,transition
701069411,55773,43354,transition
701071379,57710,43866,transition
701073370,58766,45707,transition
701074408,58766,46635,transition
701076394,57854,47771,transition
701078377,56749,49003,transition
701079391,56221,50412,transition
701080413,55853,51676,transition
701082388,55725,50188,transition
701084364,56285,47531,transition
701085409,56509,46299,transition
701087365,56365,45467,transition
701088389,56205,45803,transition
701097882,54605,57197,transition
701099778,53645,60014,transition
701101734,52764,56525,transition
701103682,52508,48363,transition
701105657,52652,42234,transition
701107639,52780,40009,transition
701109628,52908,41546,transition
701111586,52700,46587,transition
701113566,52012,53613,transition
701115529,51356,56525,transition
701117502,51148,54205,transition
701119475,51564,49516,transition
701121450,52508,46667,transition
701123452,53517,46907,transition
701125419,53533,51164,transition
701127390,53132,53981,transition
701129377,52556,53020,transition
701130397,52380,51772,transition
701132381,52540,49436,transition
701133407,52892,48603,transition
701135373,54013,48347,transition
701137363,54973,49644,transition
701138394,55005,51148,transition
701140386,54093,54957,transition
701142358,52492,59358,transition
701143394,51692,59438,transition
701145370,51228,54797,transition
701146410,51532,51852,transition
701148386,52796,46971,transition
701150373,53901,44570,transition
701152365,54605,44362,transition
701161886,54669,45675,transition
701163769,53773,46651,transition
701165713,53533,48603,transition
701167684,53693,50188,transition
701169661,53693,50476,transition
701171645,53228,50236,transition
701173603,51884,50860,transition
701175560,50092,53869,transition
701177540,48091,58078,transition
701179539,46747,63135,transition
701181505,46619,64559,transition
701183476,47899,61134,transition
701185447,50012,54109,transition
701187426,53068,46555,transition
701189393,55869,41498,transition
701191389,57422,43738,transition
701193376,57518,51932,transition
701194417,57165,55485,transition
701196408,56125,56525,transition
701198381,55357,52876,transition
701200356,55021,49196,transition
701201394,55005,47771,transition
701203395,54797,46251,transition
701204417,54621,45915,transition
701206393,53949,46523,transition
701208371,53341,48043,transition
701210352,53421,51612,transition
701211368,53597,53821,transition
701212393,53853,55549,transition
701214373,54285,54717,transition
701215411,54541,52380,transition
701224885,54429,44250,transition
701226777,53597,45227,transition
701228747,52572,49612,transition
701230720,51212,53693,transition
701232698,49516,56397,transition
701234689,48203,59278,transition
701236656,47723,58942,transition
701238618,48731,54861,transition
701240591,50764,49740,transition
701242571,52780,46811,transition
